id,text,polarization
arb_69ea634bed78c0eac646d32638c9e924,هههههه ترحولها فدوه ...هيفاء و+ هبي وميريام فارس ودومنيك ههههه مو ساقطات و+ الخليج لاعبين بيهم لعب و+ حتى باقي الفنانات كلهم ساقطات بكيفها....والله يا+ لله,1
arb_30960aef70a5899f368e5e716cf5da1f,شرمووووووووووطه جدا الوسخة دية نفسي أشوفها هتموت ازاااااااي 🙄🙄🙄🙄🙄🙄🙄🙄🙄🙄🙄🙄🙄🙄🙄🙄🙄🙄🙄🙄🙄,1
arb_32ac17ef958beeed034d991c030daf9b,شاء إخوتنا امازيغ جربه الأباضية س+ يقطعون رأسك كافر,1
arb_4241c81a711cd596f11c8fbd3de5ad31,هههههههههههههههههههههههه وبيجيك تووانسة يقلك يجب نقل الحج و+ تدويله روحو نظفو بلدكم كلاب تونس,1
arb_b52fc6cbbf17cd01c01bf96916611821,الشعب التونسي شعب ديوث و+ يعطى رأيه أحكام القرآن الكريم و+ يقول الموضوع لايهمه ل+ أحول بالله العلي العظيم,1
arb_93e0fe911e77d2ea8cf3314d18d26152,لطفي يشوف روحو ف+ حوله زايده الأخ باشا جابد شوى ل+ تخنث ونا نقول السيد باشا محترم مسترجل أفضل سي لطفي,1
arb_693edee4a03dc4a84dcb21bf30f577c7,يعاهر يولد دولة الدعارة و+ الفسق تحني مسميين دولتكم دولة تغيير الزيوت يجاهل,1
arb_060c50e8b7ceeec6f26e46e4db99bd80,قدمت ل+ لفن تونسي و+ العالمي القحب العهر و+ الانحطاط الخلقي ارخس عبده الكون خامجة حقيره,1
arb_912bffd0ad2c5917d9ced5819e570563,ربي يتوالكم توانس شعب مسلم علمانين,1
arb_c29f2e0b285b8852b4c9bf4965890fd4,و+ الله شعب جاهل خليتو الدين تبعوا الدستور,1
arb_7c62a72557e8cbbc7ef8f1ea63e6c151,عطاها زلعة حلوه و+ تستأهلها عدوه الدين المدعية الثقافة و+ التقدم و+ قتلك تونس مدنيه,1
arb_7bbceb6691a03ffe1f5d02fb47a905f6,لاتحزن نساء قحاب معرفة تونس تيلند هههههه و+ بره سرك بير,1
arb_be6b43cae7dc88248c9e63d19fb4ccff,حمير و+ جهال تصيم الحمير لاتصيم و+ تونس لاتصيم كس أمك نايكه ليبياوالجزاءر أكتر شعوب ناكو بناتكم ههههه,1
arb_360b3f65ed2765048f0496f5d64b971f,نقبل المغربي تونس سود الأفارقة ف+ غير مرحب تونس جراثيم فتاكه,1
arb_15bfb1d6600ce33b8768a4b652ee1030,شعب يجهل دينه ل+ لأسف رحم ربي,1
arb_de920601f39527ff7843428738a0620f,شو هيدي الفنانة ،،قي قمة السفلة راغب و+ شمس و+ فرح و+ نانسي تاج ع رأسها ل+ تخلوها في برنامج آرب ايدل موسم 4 كل يكرها ميحبها,1
arb_d4035c07c6ce8a4cde9c383206d2d3a9,أحلام فنانه كبيره و+ من يتكلم عنها هم غبار على أقدامها,1
arb_b62753fd55050b08356b506fdcb1fa2e,مكروهه محد طايقها ل+ إزم تفهم أنا مو من مصر بس بكرهاا و+ أعتبرها إهانة ل+ مصر,1
arb_f6036c87197143780c71b7f85f5f223e,أسكت أسكت مش طلعت سما عطية حداءه بنت حداقه بتاع الفول و+ مرتضى عارف قصتها لووول,1
arb_e116110257c1a55d68d2124eb38caa5d,يا جماعة أصلا برديس دية كانت شمال ب+ فلوس قبل موضوع الرقص و+ كانت ب+ تطلع اوردرات في المقطم,1
arb_14c5036194113fccd8d9561323666558,شعب منافق يصفونه باسوء الأوصاف و+ خلال ساعات من عرضه تصل مشاهداته ل+ لملايين,1
arb_23e6ec89243833e327a063b0ab08f5c2,كل بنت بدها تطلع من الفقر صارت تشلح 😣,1
arb_0747c299c90aa354e35a4caee7e15e7a,ليش هيج خلي إخوانه المصريات منساتنه ههههههه يعني الواحد يجيب مزة و+ ربعيه عرك و+ يطلع أي قناة مصريه و+ ضرب يعم هههههه,1
arb_44d5cabd761b7dc141ca5269558d6f19,الحق ليس عليها الحق على الناس اللي دايرنلها الشأن و+ مسمنيها فنانه !!,1
arb_9fa3de72b66c9066fdd054a03be04551,و+ الله أنا أعرف المصرين شعب شهم وقدع و+ الله هاذو دخلا ء عليكم,1
arb_59757e9d356d9091968f9d7eae4b9001,فعلا الشعب المصري شعب عظيم و+ كم كاءن حقير متل هاي الكاءنة شوهت صورتهم .... الله يسطفل فيها و+ ب+ أمثالها ... و+ خسارة فيها شعرها - -,1
arb_ad4a503d52533bd2b0ac2cdb267fc7df,و+ أو على هالليلة كلها مفاجءات م وي وبرديس وميريام ك+ لينك شي مقرف,1
arb_a383e68f53850d2019bbcc8ddd421912,تفو عليها و+ على زيها يخسارة شوهت مصر لا حول و+ لا قوة ألا بالله 😡😡,1
arb_340c4d0fadc52a59a58db371b3448117,سااااااااااااقطة ب+ امتياز و+ أن شاء الله تموت عالمعصية و+ الرذيلة ﻻنو عقاب ربنا سبحانو هو الكفيل بانو يشفيلي غليلي فيها,1
arb_3aa092039e1c8bb8c80a967a1536beba,أويلي قمة الأدب و+ الاحترام و+ علاة قمة الانحلال و+ الفسق كيفاش داير,1
arb_b5cfca2120c0340ea314a6f8e31d5896,و+ الله برديس شكلها زي القرد أصلا و+ صوتها زي الرجالة و+ كلها على بعضها تقرف,1
arb_997ca98bfa04560c9e189cc63e853656,فعلا الأشكال دي خلت كل العالم يظن أن المصريات كلهم عاهرات زي الناس دول الله لا يوفقهم و+ يخلصنا منهم,1
arb_fcc1cc4a1d410861e383471e516aef54,المفروض القزاره دي مافيش حدا يعرضه التلفزون المصري أبدأ,1
arb_6d46a2e466da0e7c781a60b795be06e7,كل ما أشوفها أحسها ذكر متحول أستغفر الله العظيم,1
arb_f94f9f99db1b5835222e368332b5a7e7,العيب مش عليها العيب على الأشكال الوسخة إلى بتجيب الأشكال دي وتسء ل+ لشعب كله,1
arb_f327d6c82f12d72de31a39c8e3ed4919,أكبر شعب منافق هم مصريين في أعراسهم يجيبو رقاصات و+ في الحصص عاملينو أنهم شيوخ هههه,1
arb_89c79ab2a203736ac0926bf26e7ed794,الله يلعن الفن ويمسحو من الوجود هو سبب خراب النساء,1
arb_957ff98127c3387ba7c042557c40f6ac,يقول أحد الفلاسفة : إذا أردت أن تعرف رقي أمة ف+ أنظر إلى نساءها هذه و أشكالها عالة و عار على مصر و الأمة العربية,1
arb_4d4b1092cedfa95d819e498381b3a2a7,ب+ غض النظر أنها مقززة و مبتذله و مقرفه ل+ كن من أنتم لتنصبو أنفسكم حكاما عن الناس??? لها رب اسمه الله يحاسبها و يحاسبنا ارتقووووو,1
arb_93a520d4fad9361566926dd1b09be3cb,أنا أصلا حدفت كل القنوات الفضاءية المصرية ل+ أنهم سرطان ل+ لأطفال الصغار,1
arb_c0cb5721c5b4719cb0abc4de8b76b923,ف+ رحت يوم أنها انسجنت .. جعلها سجن مءبد يأرب,1
arb_1a65128e4808aec25fd5f54d084b55dc,هذا النوع من الفتيات في الجزاءر نقولولهم سوسيالات social 😉,1
arb_2409a0bbee21311b4bc0cc96560b06f9,هم الوسط الفن كلو عاهر بلا سعاد حسني بلا خيبة,1
arb_5ac32267bb36954b89ada46585cfd443,أعطوها شي أعلى من قدرها رقاصه و+ كل ليله في حظن واحد شي مقزز و+ الله,1
arb_0bd9dca139d5b991a4278d5f350e4818,يعني هذا اللي قاعد يتكلم أتكلم عن هيفاء و+ هبي أوك شي عادي ل+ كن أليسا أكيد لا ل+ أنهو أليسا من أرقى الأصوات العربية حاليا شهالتخلف,1
arb_74f27ca091c18c021e60e0029ba17542,ربنا يهديها .. دي حتتشوي شوى إنما آية نااار جامد يوم ما تموت 👻,1
arb_0d6a7d9d169c770fc23b30922b2c55c7,قمة الانحطاط يا حسرة على هيبة العرب إلى راحت ب+ سبب هذه النماذج المخربة ل+ لمجتمع العربي المحافظ,1
arb_515c5a0fe9effd5e8475c76b84a17c8d,ههههههههههههههه المصري عجبني ل+ ما تكلم عن هيفاء واليساا ياككبيييييييييييييررر ههههههههههههههههههههههههههههههههههههههههههههههههههه معاه حق و+ الله 👍🏼😂,1
arb_b5becd81a10b4f1916ac99e221243a1a,هذي مصممه أنها محترمه هذا مجنونه رسمي ربي يقلعها شوهت البنات محترمات ل+ ما تضم حالها منهم المفروض هذي يوقفوها ايش الاحنطاط هذا,1
arb_b0592be484274d4f2eda22a4b1b84b03,العيب مش ف+ يكي العيب في البيستضيفك والرغابة إلى وافقت تعرض أشكال زي دي,1
arb_656e27a3fda8968f8e3aed7f2dce1380,راغب دولة و+ علم كلهم ايغارون منه أولهم أحلام 😂سواهه و+ ب+ جاهه لل الخبيثة هاي امسميه روحه الملكة أنتي و+ نعالي ملكت الغيرة ترهم أكثر 😂😃😥😎,1
arb_6dccc145cf6ddd7f427b091f110d995e,في موضوع راغب علامة معها حق... راغب علامة مال سخرية على الآخرين و+ بس و+ صوته فاشل,1
arb_a969c5003dda104b21be80ec46b90d2d,اللهم عافينا سفلة و+ برنامج سافل و+ ل+ يتهم يجمدون أرصدتها إلى من جيوب الأغبياء إلى بسمعونها....نسال الله حسن الخاتمة,1
arb_bec31b9eb5f77dae04bbec3eed9329bc,أنتي مغروره و+ صراحة كلامك خرا شبهه و+ شك ههههههههههههههههههههههههه ال ملكه ال تعالى اقعدي على دا l,1
arb_dba1b195bd0404d675e1284996af0720,وجهها تقول سطل أدهان و+ جسمها كله سليكون باقي المواسير و+ تكمل السباكة😂😂😂😂,1
arb_fbce8652f734ba7fb7c5f98161155ac4,عفيه مصر شكد ف+ ساد بيها بكل مكان ف+ ساد حتى مظاهراتهم ل+ إزم بيها تحرش جنسي شعب نابع على ف+ ساد,1
arb_719d419eb50e46fc12422640deb840f4,ب+ صراح مصر بلد حلوه بس الأشكال دي عار عليه,1
arb_435cb91a2e2358a586bf9a7821313204,يا جماعة الراقصات دول ملهومشي أصل بنات شوارع. و+ الإعلام بيصور ل+ لعرب أن مصر عبارة عن العاهرات دول نسبة السنة 60في ألميه من سكان مصر.,1
arb_1fed077a13e8aeb19fdba540df6f2f50,ههههههههه يعني سعاد ب+ الجنة معطينها اكبرررر من حجمها مين سعاد حسني ف+ أجره و+ كأسيه و+ قلة أدب يعني أحسن منهم بايش نفس بعض الحمد لله و+ شكر,1
arb_90e3e2e95d3e0435cff3498a4213c437,مصر ولادة يا جدعان وياما حتولد القزاره دي 😷,1
arb_2863a027301ac0c03b3109bcc02c6414,المذيعين أوسخ من برديس ل+ أن يشهرون برامجهم ب+ لقاءها هي و+ أمثالها و+ عاملين نفسهم شرفاء إلى متل برءيس ل+ إزم ماتطلع حتى عالبرامج,1
arb_601525ee3fa3d3115eb9a70e992fa9f0,شو هل و+ س+ أخه يا جماعة عيب و+ الله عيب هاي ل+ إزم تعمل زي مياه خلية 😂,1
arb_dbcee57bdd9574b0bc096c6b8f04277a,أول مرة نسمع ب+ هاد خيتي 😒😏 لي ل+ قات ف+ ورمتها زينه تعريها و+ تقول أنا مغنيه و فنانه ل+ عفن و+ لا ماشي الفن 👎👎👎,1
arb_ad5a379b00167842b5c213a1b7246298,الشعب المصري شعب نظيف و+ الله و+ أعرف كثير نظيفين بس من جد الأشكال هذي تشوه مصر,1
arb_4eeeac3046bf5844193808efb96a026e,هيفاء و+ هبي غنات ل+ سعاد حسني أكبر عاهره في الوسط الفني,1
arb_1eaf7cd3b07d6ff2cb3752851fbe4878,طيب و+ هيفاء و+ هبي ليه مايسووا فيها كذا ؟؟ مايا دياب و فنانات كثير خادشين ل+ لحياء ... من زين الفن المصري أصلا أغلبه جنس و+ قلة حيا,1
arb_cc4747d6dad7a6bf550b5d7791849026,و+ الله الأشكال دي و+ سخت سمعه مصر صارت مصر بلد الراقصات و+ العري,1
arb_9c9e2c4ce00ee43d0ce002c52a66f784,سعاد حسني قدمت مشاهد جنسية و+ أدوار جريءة أكثر من برديس و+ الأرشيف موجود و+ الوقاحة أنهم بيقولو ما توصل ل+ ربع سعاد حسني ازدواجية و+ تناقض عند الشعب المصري,1
arb_a6bd8c7982081570ab3549eda9b94875,هههههههه العيب ليس في العاهرات العيب في من يعطيهم قيمة و+ يجعلهم فنانات و+ هم عاهرات من الطراز الأول,1
arb_98739cba6e4d29663dc724164e757aa7,و+ أنا عمبالي ف+ وهران عندنا القحاب😛😂 ظهرت ماشي غير عندنا,1
arb_2961e65c36f96bc864e266c10bc660ae,شكلها يضحك و+ هي تتكلم انجلش تقول اكسيوز مي مش اسكيوز مي,1
arb_18968de5f9a1545a5162e70de39becaf,و+ الله لي يحجى على أحلام يغار منهه ل+ أن أحسن منه,1
arb_f8aa7438c59b12447c59d9b96bf77186,أحلام خلك من ذول كلهم و روحي عند طفاح يمطك,1
arb_1a46a2b0985ec0f32e27ffa571cfa3cc,"الهبلة هي أكيد مريضه نفسيا أتفه و ابيخ و+ أسخف مخلوقه بشوفها ب+ حياتي ""صوتا و+ شكلا وتصرفاتا""",1
arb_ead55ef56d97e21b3dcb8022a5371c29,أحلام أحلى شي تروحلج ف+ دوي شذي حسون أم الوصخ أني من العراق😗😗😗,1
arb_3d2cb0ead62902947a0e45491aa1e0c7,أفضل شي لك يخبل مستشفى المجانين و+ بس الخروف,1
arb_3a0ce0f288d43807f2534315934707c1,ناس متخلفه جاهله فاشله مالها غير الحكي ع الناس .. أحلام فنانه كبيره .. صرمتهاا بكل المغنيات و+ أولهم نانسي,1
