id,text,polarization,dialect_code,dialect_name,translated_text
eng_fb566219a7730cd9eedac1694297cacd,"At 1030pm, Eastern time, I could no longer scroll TikTok. Time to go scroll on RedNote like the naughty little socialist I am.",0,afb,Gulf Arabic,الساعة 10:30 بالليل بتوقيت الساحل الشرقي، ما قدرت أعدي على تيك توك بعد. وقت أروح أتصفح ريدنوت مثل الاشتراكي المشاغب اللي أنا عليه.
eng_42184e940c07487a4cdb57779608f66e,"At Sunday Vigil, More Than 1000 Mourn Victims of Hamas",0,afb,Gulf Arabic,في سهرية الأحد، أكثر من ١٠٠٠ شخص ينعون ضحايا حماس
eng_1f27d7b3086e1fe3d6277a3c316950f3,"At synod prayer service, pope calls for immigration reform",0,arz,Egyptian Arabic,في صلاة المجمع، البابا يدعو لإصلاح قوانين الهجرة
eng_eb2b137c58b9092d98e7aec6ce711d44,Attorney Gurfinkel Answers Immigration Questions from Community,0,ar,Standard Arabic,المحامٍ غورفينكل يجاب على أسئلة الهجرة من المجتمع
eng_a72fe5a96b708a52b3e99ceb5856e87c,Atty. Gurfinkel answers more immigration questions,0,ar,Standard Arabic,المحامي غورفينكل يجيب على المزيد من أسئلة الهجرة
eng_ae83508e3315310c037e908b38b545ce,Azerbaijani Flights to Israeli Arms Export Base Spike,0,arz,Egyptian Arabic,ارتفاع رحلات أذربيجان إلى قاعدة تصدير أسلحة إسرائيلية
eng_9fd60e29bb8240cf53b879f427ad0088,Baltimore Parents Grapple With Children Serving in the IDFBaltimore Jewish,0,afb,Gulf Arabic,آباء وأمهات في بالتيمور يتعاملون مع خدمة أولادهم في جيش الدفاع الإسرائيلي — الجالية اليهودية في بالتيمور
eng_d8006ae406350a3152383012cbad2f6c,Baltimore Police Commissioner Harrison to Leave Contract Early,0,afb,Gulf Arabic,مفوض شرطة بالتيمور هاريسون راح يترك عقده بدري
eng_c8e21fbd23f67d6411638f0c46c17e7c,BankTurn Out for FIDF ShabbatAtlanta Jewish,0,ar,Standard Arabic,بنك تورن أوت لصالح صندوق الدفاع عن إسرائيل (FIDF) شوابات أتلانتا اليهودي
eng_5d3621c711246dbe92c620bb325f0edb,Bargain Airline to Begin Commercial Service Out of Salem,0,arz,Egyptian Arabic,شركة طيران اقتصادية ستبدأ رحلات تجارية من سالم
eng_88659b7f9381e47cf025948c6e30635b,Based Ryukishi acknowledging Japans war crimes,0,arz,Egyptian Arabic,باس ريوكيشي بالاعتراف بجرائم الحرب اليابانية
eng_176975bd2b866282d5c5afc23bfb870b,Bay Area Israelis and Palestinians watch developing war,0,ar,Standard Arabic,الإسرائيليون والفلسطينيون في منطقة خليج سان فرانسيسكو يراقبون تطور الحرب
eng_5d2c5a27f0f058d5b12e07b7bffaeaed,Because Russia has s400 and will shoot them down. UA needs missile defense like Iron Dome.,0,ar,Standard Arabic,لأن روسيا تمتلك منظومات S-400 وستقوم بإسقاطها. أوكرانيا بحاجة إلى دفاع صاروخي مثل القبة الحديدية.
eng_3526ef39bd3563a8cf487f70eeba3aea,"Because the west isnt going to send military aid, which is what they really want.",0,arz,Egyptian Arabic,علشان الغرب مش هيرسل مساعدات عسكرية، ودي الحاجة اللي هما فعلاً عايزينها.
eng_42fd6f4a6cbfc4fe334a417e9c9f9b8f,Belleville City Council Approves Kris Faull as Police Chief,0,acw,Hejazi Arabic,مجلس مدينة بلفيل يوافق على تعيين كريس فاول كرئيس للشرطة
eng_ef5907665e7950f8dc85be2a90b6963a,"Bellwether elections spell victory for Democrats, LGBTQ",0,arz,Egyptian Arabic,انتخابات المؤشرات بتعني انتصار للديمقراطيين والمجتمع المِثليين ومزدوجي الميل الجنسي والمتحولين جنسياً (LGBTQ)
eng_f6a600f45530d3e84317598caa1df7e4,Benson Says Clerks Statewide Are Ready for Early Voting,0,arz,Egyptian Arabic,بنسون بيقول إن موظفي مكاتب التسجيل في الولاية جاهزين للتصويت المبكر
eng_1eff762304001901b815c58ccb15d56e,Benson says clerks statewide are ready for early voting,0,apc,North Levantine Arabic,بينسون بيقول إن الموظفين بمحلات الاقتراع بكل الولاية جاهزين للتصويت المبكر
eng_e1fdde7904dc156cd496cd656beb3417,Berkeley elected officials sign letter for ceasefire in Gaza,0,arz,Egyptian Arabic,ممثّلو بيركلي المنتخبين بيوقّعوا رسالة للمطالبة بوقف إطلاق النار في غزة
eng_198fa04f63b55d91a470ff98859231e4,Bernardsville Democrats back business improvement districtNew Jersey Hills Media Group,0,acw,Hejazi Arabic,"ديمقراطيّو برناردسفيل يدعمون منطقة تطوير الأعمال
نيوجرزي هيلز ميديا جروب"
eng_b61714305bf518c293fcb8ca5e5a1d0e,"Biden administration, CISA face new limits in GOP First",0,acw,Hejazi Arabic,إدارة بايدن وCISA يواجهون قيود جديدة في ختام الجمهوريين
eng_af7ac6e68d6c1bb712317895693e80f8,Biden announces nearly US2.5B in military aid for Ukraine,0,ar,Standard Arabic,بايدن يعلن عن ما يقرب من 2.5 مليار دولار أمريكي كمساعدات عسكرية لأوكرانيا
eng_fbaf936e6b69179d5820562136477dbd,"Biden condemns Hamas, Putin asks Congress for 100",0,arz,Egyptian Arabic,بايدن يدين حماس، بوتين يطلب من الكونغرس 100
eng_08e83e342dc5bc631c9ac4d5738c46ba,Biden got Mexico to invest in 1.5 billion for border security. What did trump get?,0,arz,Egyptian Arabic,بايدن خلّى المكسيك تستثمر 1.5 مليار لأمن الحدود. إيه إللي جابو ترامب؟
eng_0a45e4c6b3afbc224c83689d5f8a02a1,"Biden hits Russia with sanctions, shifts troops",0,ar,Standard Arabic,بايدن يفرض عقوبات على روسيا وينقل القوات
eng_f124caf50775dce5a11ec39882e03f2f,Biden impeachment inquiry revs up after House GOPs,0,ar,Standard Arabic,تحقيق عزل بايدن يتسارع بعد GOP في مجلس النواب
eng_269a8a005480c7d3c18a3a5cb16c087b,Biden Kamala Harris what you think.,0,apc,North Levantine Arabic,بايدن وكامالا هاريس شو رأيك؟
eng_347c20ff382096239f7607cfa2d181e8,Biden says body of IsraeliAmerican hostage among six,0,arz,Egyptian Arabic,بايدن بيقول إن جثة أحد الرهائن الإسرائيليين-الأمريكان من بين الستة
eng_f52ed2865d5c798fa29c6843185df3d9,Biden says no ceasefire in IsraelHamas war until hostages,0,ar,Standard Arabic,بايدن يقول إنه لن يكون هناك وقف لإطلاق النار في حرب إسرائيل وحماس حتى تحرير الرهائن
eng_6b3703eef75425edc33df1ee43731033,Biggest mistake of my life Regret sets in for Trump voters as Republican politicians panic MSNBC,0,ar,Standard Arabic,أكبر خطأ في حياتي يخيّم الندم على ناخبي ترامب بينما يهيمن الهلع على السياسيين الجمهوريين — MSNBC
eng_f2315d202788067f8d354b075f093a81,Bill Cassidy says Donald Trump should exit presidential,0,acw,Hejazi Arabic,بيل كاسيدي يقول إن دونالد ترامب لازم ينسحب من السباق للرئاسة
eng_a8da4c038e0001c8cdb8a6e46bffe591,BISF hosts panel on longstanding IsraeliPalestinian conflictThe Rice Thresher,0,ar,Standard Arabic,ترعى BISF ندوة حول الصراع الفلسطيني الإسرائيلي الطويل الأمد — ذا رايس ثريشر
eng_592d59c47bacf8f19120d82984540be5,Black America Divided Over Hamas Attack on Israel,0,ar,Standard Arabic,أمريكا السوداء منقسمة بشأن هجوم حماس على إسرائيل
eng_df89be95562daa75e44d5af1b77c32dc,"Blessed days, please help the children of besieged Gaza",0,arz,Egyptian Arabic,أيام مباركة، أرجوكم ساعدوا أطفال غزة المحاصرة
eng_7479565116f7a67877617fca35a2dbbd,"Blog Published May 3, 2023 2 minute read Republican Efforts to Defund Border Security",0,acw,Hejazi Arabic,مدوَّنة نُشِرت ٣ مايو ٢٠٢٣ قراءة مدَّتها دقيقتان جهود الجمهوريين لقطع تمويل أمن الحدود
eng_97672cfe71eaf6138575b1ca8a4824f7,"Bloop ""No thanks White South Africans turn down Trumps immigration offer"" @URL",0,ar,Standard Arabic,"بلوب ""لا شكرًا: جنوب إفريقيون بيض يرفضون عرض ترامب بشأن الهجرة"" @URL"
eng_75e630ebacf3bad13e26bee6688ba8a1,Blue States are building back better than red states,0,apc,North Levantine Arabic,الدول الزرق عم تبني أحسن من الدول الحمرا
eng_f53d0e0832e897a06bc3794e21487708,Blue states are flailing. Bring it.,0,afb,Gulf Arabic,الولايات الزرقاء مضطربة. هات اللي عندك.
eng_ab5536555e36a96a067c240b4c0a77a0,BMS Student Recognized by Decatur Police Department,0,ar,Standard Arabic,طالب مدرسة BMS يُكرَّم من قِبَل دائرة شرطة ديكاتور
eng_94c6f6424202fe1950eae68fafce1a15,Boebert touts work to GOP voters in SW Colorado,0,apc,North Levantine Arabic,بوبيرت تبرز شغلها قدام الناخبين الجمهوريين بجنوب غربي كولورادو
eng_b75be260b1abe0221502e877f50451df,"Boebert touts work to GOP voters in SW Colorado, but theater",0,arz,Egyptian Arabic,بوبرت بتبرز شغلها قدام ناخبي الحزب الجمهوري في جنوب غربي كولورادو، لكن المسرحيات...
eng_45c2973ff2f0f9cab35e1c833bd083c0,Boeberts Antics Could Cost GOP a House Seat,0,apc,North Levantine Arabic,مسرحيات بويبرت ممكن تكلف الحزب الجمهوري مقعد بالبيت
eng_64a2cec99c7d1828ae9770c02846c0c1,Bonneville County GOP discusses tectonic rule,0,apc,North Levantine Arabic,حزب الجمهوريين بمقاطعة بونفيل عم يناقش تغيّر جذري بالقواعد
eng_92b49ace1785173dd462c18a372a1ff6,Bonutti Technologies Develops Device to Disinfect Surfaces,0,apc,North Levantine Arabic,بونوتّي تكنولوجيز بتطوّر جهاز لتعقيم الأسطح
eng_f3b0d303cadafed530648187ac358a57,Bossier Senate race shreds alliances as Republicans,0,ar,Standard Arabic,سباق مجلس الشيوخ في بوسيه يمزق التحالفات بينما الجمهوريون
eng_35add69ea377957734007111e6646b75,Boulder County GOP refuses to certify 2023,0,afb,Gulf Arabic,حزب الجمهوريين في مقاطعة بولدر يرفض اعتماد نتائج 2023
eng_2274f22fc862ec676e58c38d4f926b78,Brandeis professor mourns family killed in Israel by Hamas,0,arz,Egyptian Arabic,أستاذ في جامعة برانديز ينعى أفراد عائلته الذين قُتلوا في إسرائيل على يد حماس
eng_ab81a460c1dc8698045355ba1ab8ca8b,Brandeis suspends class to hold teachins on IsraelHamas,0,ar,Standard Arabic,تعليق الدراسة في جامعة براندايس لعقد جلسات تعليمية حول إسرائيل وحماس
eng_f5697730053ce3d6b7039ea1855dc9ed,BREAKING Antigua Barbuda and Armenia reach agreement for 58day ceasefire.,0,ar,Standard Arabic,عاجل: أنتيغوا وبربودا وأرمينيا تتوصّلان إلى اتفاق لوقف إطلاق نار لمدة 58 يوماً.
eng_bc549e0157167e9d1c04b14220bbd7d9,BREAKING Panama and Lesotho reach agreement for 68year ceasefire.,0,apc,North Levantine Arabic,عاجل: بنما وليسوتو توصّلا لاتفاق لوقف إطلاق نار لمدة 68 سنة.
eng_128927d65821685aa80496a3bdeb981a,"BREAKING US sources Joe Biden will visit Israel, the West Bank, and Saudi Arabia in a tour that will continue from July 13 to 16",0,apc,North Levantine Arabic,عاجل: مصادر أمريكية — جو بايدن سيزور إسرائيل والضفة الغربية والسعودية في جولة ستستمر من 13 إلى 16 تموز.
eng_f099668b73a95192a26b4a6cb0eec128,"Britain announced a new package of military aid to Ukraine worth 286 million, Reuters. Thank you, Britain",0,ar,Standard Arabic,أعلنت بريطانيا عن حزمة جديدة من المساعدات العسكرية لأوكرانيا بقيمة 286 مليون، رويترز. شكراً لك، بريطانيا.
eng_93112d0c8d5ba7c30fd31e0056329a72,Bryan Smith elected as Idaho GOP,0,arz,Egyptian Arabic,براين سميث اتنخب كمرشح حزب الجمهوريين في أيداهو
eng_811fa5384d62cc7f46ad5722d0addf64,Bucks County native Carol Simantoc killed in Hamas,0,ar,Standard Arabic,كارول سيمانتوك من مقاطعة باكس قُتلت على يد حماس
eng_d2b5a345362c8454290cbb0a7031f9d0,But Democrats would never do the same thing back to the red states. They know that.,0,apc,North Levantine Arabic,بس الديمقراطيين ما رح يعملوا الشي نفسو ضد الولايات الحمراء. هني بيعرفوا هالشي.
eng_9dfadf7eb4c46c56a1e8453286a8c4a4,by Alexis de Tocqueville. Strong institutions. And common stories that forge a unified national identity. All three are being eroded.,0,ar,Standard Arabic,بواسطة ألكسيس دو توكفيل. مؤسسات قوية. وقصص مشتركة تشكّل هوية وطنية موحّدة. الثلاثة كلها تتآكل.
eng_d7ce261c9a6a833d479c91f8e42a462b,California Democrats say Kamala Harris could have upper,0,apc,North Levantine Arabic,الديمقراطيين في كاليفورنيا بيقولوا إن كامالا هاريس كان ممكن تكون أعلى
